Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
5,7,10/12/2014,0,0,0,0,0,0
5,6,10/11/2014,1837,233,1,0,0,0
5,5,10/10/2014,5138,591,1,1,0,0
5,4,10/9/2014,5469,592,1,1,0,0
5,3,10/8/2014,5399,666,1,1,0,0
5,2,10/7/2014,6693,668,1,1,0,0
5,1,10/6/2014,7688,775,1,1,0,0
5,7,10/5/2014,0,0,0,0,0,0
5,6,10/4/2014,2692,292,1,0,0,0
5,5,10/3/2014,0,0,0,1,a,0
5,4,10/2/2014,5994,686,1,1,0,0
5,3,10/1/2014,6384,732,1,1,0,0
5,2,9/30/2014,6633,676,1,1,0,0
5,1,9/29/2014,6274,645,1,1,0,0
5,7,9/28/2014,0,0,0,0,0,0
5,6,9/27/2014,2000,215,1,0,0,0
5,5,9/26/2014,3660,469,1,0,0,0
5,4,9/25/2014,3629,475,1,0,0,0
5,3,9/24/2014,4265,588,1,0,0,0
5,2,9/23/2014,3338,481,1,0,0,0
5,1,9/22/2014,4039,535,1,0,0,0
5,7,9/21/2014,0,0,0,0,0,0
5,6,9/20/2014,1946,218,1,0,0,0
5,5,9/19/2014,4899,598,1,1,0,0
5,4,9/18/2014,5003,568,1,1,0,0
5,3,9/17/2014,5685,651,1,1,0,0
5,2,9/16/2014,5438,621,1,1,0,0
5,1,9/15/2014,7797,735,1,1,0,0
5,7,9/14/2014,0,0,0,0,0,0
5,6,9/13/2014,2107,214,1,0,0,0
5,5,9/12/2014,3869,463,1,0,0,0
5,4,9/11/2014,4557,533,1,0,0,0
5,3,9/10/2014,4305,590,1,0,0,0
5,2,9/9/2014,3624,510,1,0,0,0
5,1,9/8/2014,3511,531,1,0,0,0
5,7,9/7/2014,0,0,0,0,0,0
5,6,9/6/2014,2187,234,1,0,0,0
5,5,9/5/2014,4686,554,1,1,0,0
5,4,9/4/2014,5380,587,1,1,0,0
5,3,9/3/2014,5884,654,1,1,0,0
5,2,9/2/2014,6226,619,1,1,0,0
5,1,9/1/2014,7786,758,1,1,0,0
5,7,8/31/2014,0,0,0,0,0,0
5,6,8/30/2014,2315,240,1,0,0,0
5,5,8/29/2014,4860,559,1,0,0,1
5,4,8/28/2014,4070,508,1,0,0,1
5,3,8/27/2014,4306,590,1,0,0,1
5,2,8/26/2014,3623,442,1,0,0,1
5,1,8/25/2014,3693,484,1,0,0,1
5,7,8/24/2014,0,0,0,0,0,0
5,6,8/23/2014,1791,217,1,0,0,0
5,5,8/22/2014,4956,577,1,1,0,1
5,4,8/21/2014,4773,533,1,1,0,1
5,3,8/20/2014,5800,684,1,1,0,1
5,2,8/19/2014,5784,616,1,1,0,1
5,1,8/18/2014,7521,714,1,1,0,1
5,7,8/17/2014,0,0,0,0,0,0
5,6,8/16/2014,1998,228,1,0,0,0
5,5,8/15/2014,3667,512,1,0,0,1
5,4,8/14/2014,3790,484,1,0,0,1
5,3,8/13/2014,4458,592,1,0,0,1
5,2,8/12/2014,3831,529,1,0,0,1
5,1,8/11/2014,4414,554,1,0,0,1
5,7,8/10/2014,0,0,0,0,0,0
5,6,8/9/2014,1711,205,1,0,0,0
5,5,8/8/2014,5051,573,1,1,0,1
5,4,8/7/2014,4940,583,1,1,0,1
5,3,8/6/2014,5711,680,1,1,0,1
5,2,8/5/2014,6108,636,1,1,0,1
5,1,8/4/2014,5391,614,1,1,0,1
5,7,8/3/2014,0,0,0,0,0,0
5,6,8/2/2014,1593,220,1,0,0,0
5,5,8/1/2014,4381,562,1,1,0,1
5,4,7/31/2014,5824,630,1,1,0,1
5,3,7/30/2014,5310,649,1,1,0,1
5,2,7/29/2014,5283,551,1,1,0,1
5,1,7/28/2014,6846,711,1,1,0,1
5,7,7/27/2014,0,0,0,0,0,0
5,6,7/26/2014,2200,236,1,0,0,0
5,5,7/25/2014,3747,500,1,0,0,1
5,4,7/24/2014,3425,454,1,0,0,1
5,3,7/23/2014,4276,592,1,0,0,1
5,2,7/22/2014,3537,458,1,0,0,1
5,1,7/21/2014,3753,486,1,0,0,1
5,7,7/20/2014,0,0,0,0,0,0
5,6,7/19/2014,1897,237,1,0,0,0
5,5,7/18/2014,5480,603,1,1,0,0
5,4,7/17/2014,5421,598,1,1,0,0
5,3,7/16/2014,6106,743,1,1,0,0
5,2,7/15/2014,6197,668,1,1,0,0
5,1,7/14/2014,7096,703,1,1,0,0
5,7,7/13/2014,0,0,0,0,0,0
5,6,7/12/2014,2340,264,1,0,0,0
5,5,7/11/2014,3991,533,1,0,0,0
5,4,7/10/2014,3465,502,1,0,0,0
5,3,7/9/2014,4109,587,1,0,0,0
5,2,7/8/2014,3704,496,1,0,0,0
5,1,7/7/2014,4125,582,1,0,0,0
5,7,7/6/2014,0,0,0,0,0,0
5,6,7/5/2014,2207,233,1,0,0,0
5,5,7/4/2014,4886,579,1,1,0,0
5,4,7/3/2014,4704,560,1,1,0,0
5,3,7/2/2014,6153,710,1,1,0,0
5,2,7/1/2014,6407,689,1,1,0,0
5,1,6/30/2014,7954,784,1,1,0,0
5,7,6/29/2014,0,0,0,0,0,0
5,6,6/28/2014,2206,241,1,0,0,0
5,5,6/27/2014,4264,515,1,0,0,0
5,4,6/26/2014,3115,450,1,0,0,0
5,3,6/25/2014,4026,557,1,0,0,0
5,2,6/24/2014,3748,452,1,0,0,0
5,1,6/23/2014,3964,555,1,0,0,0
5,7,6/22/2014,0,0,0,0,0,0
5,6,6/21/2014,1816,215,1,0,0,0
5,5,6/20/2014,4741,586,1,1,0,0
5,4,6/19/2014,5307,574,1,1,a,0
5,3,6/18/2014,5432,679,1,1,0,0
5,2,6/17/2014,6171,657,1,1,0,0
5,1,6/16/2014,8065,738,1,1,0,0
5,7,6/15/2014,0,0,0,0,0,0
5,6,6/14/2014,1991,237,1,0,0,0
5,5,6/13/2014,4176,558,1,0,0,0
5,4,6/12/2014,4585,577,1,0,0,0
5,3,6/11/2014,3857,560,1,0,0,0
5,2,6/10/2014,4196,570,1,0,0,0
5,1,6/9/2014,0,0,0,0,a,0
5,7,6/8/2014,0,0,0,0,0,0
5,6,6/7/2014,2461,262,1,0,0,0
5,5,6/6/2014,5884,641,1,1,0,0
5,4,6/5/2014,5247,608,1,1,0,0
5,3,6/4/2014,6056,733,1,1,0,0
5,2,6/3/2014,5732,645,1,1,0,0
5,1,6/2/2014,7860,788,1,1,0,0
5,7,6/1/2014,0,0,0,0,0,0
5,6,5/31/2014,2026,235,1,0,0,0
5,5,5/30/2014,5858,673,1,0,0,1
5,4,5/29/2014,0,0,0,0,a,0
5,3,5/28/2014,4613,571,1,0,0,0
5,2,5/27/2014,3849,475,1,0,0,0
5,1,5/26/2014,3736,523,1,0,0,0
5,7,5/25/2014,0,0,0,0,0,0
5,6,5/24/2014,1888,218,1,0,0,0
5,5,5/23/2014,4818,591,1,1,0,0
5,4,5/22/2014,4669,544,1,1,0,0
5,3,5/21/2014,5035,658,1,1,0,0
5,2,5/20/2014,4986,584,1,1,0,0
5,1,5/19/2014,7560,727,1,1,0,0
5,7,5/18/2014,0,0,0,0,0,0
5,6,5/17/2014,1698,206,1,0,0,0
5,5,5/16/2014,4208,548,1,0,0,0
5,4,5/15/2014,3996,499,1,0,0,0
5,3,5/14/2014,4207,583,1,0,0,0
5,2,5/13/2014,3710,495,1,0,0,0
5,1,5/12/2014,4123,514,1,0,0,0
5,7,5/11/2014,0,0,0,0,0,0
5,6,5/10/2014,2350,250,1,0,0,0
5,5,5/9/2014,5883,614,1,1,0,0
5,4,5/8/2014,5410,623,1,1,0,0
5,3,5/7/2014,5795,684,1,1,0,0
5,2,5/6/2014,5777,641,1,1,0,0
5,1,5/5/2014,7446,791,1,1,0,0
5,7,5/4/2014,0,0,0,0,0,0
5,6,5/3/2014,2061,236,1,0,0,0
5,5,5/2/2014,6978,743,1,1,0,0
5,4,5/1/2014,0,0,0,1,a,0
5,3,4/30/2014,6543,783,1,1,0,0
5,2,4/29/2014,6274,640,1,1,0,0
5,1,4/28/2014,7184,727,1,1,0,0
5,7,4/27/2014,0,0,0,0,0,0
5,6,4/26/2014,1802,221,1,0,0,0
5,5,4/25/2014,3659,491,1,0,0,1
5,4,4/24/2014,3661,475,1,0,0,1
5,3,4/23/2014,3875,562,1,0,0,1
5,2,4/22/2014,3615,507,1,0,0,1
5,1,4/21/2014,0,0,0,0,b,1
5,7,4/20/2014,0,0,0,0,0,0
5,6,4/19/2014,3153,341,1,0,0,0
5,5,4/18/2014,0,0,0,1,b,1
5,4,4/17/2014,6690,743,1,1,0,0
5,3,4/16/2014,7722,795,1,1,0,0
5,2,4/15/2014,7439,743,1,1,0,0
5,1,4/14/2014,7980,711,1,1,0,0
5,7,4/13/2014,0,0,0,0,0,0
5,6,4/12/2014,1423,182,1,0,0,0
5,5,4/11/2014,3623,492,1,0,0,0
5,4,4/10/2014,3526,475,1,0,0,0
5,3,4/9/2014,4013,581,1,0,0,0
5,2,4/8/2014,3823,515,1,0,0,0
5,1,4/7/2014,4014,557,1,0,0,0
5,7,4/6/2014,0,0,0,0,0,0
5,6,4/5/2014,1911,218,1,0,0,0
5,5,4/4/2014,5251,588,1,1,0,0
5,4,4/3/2014,4853,605,1,1,0,0
5,3,4/2/2014,6260,699,1,1,0,0
5,2,4/1/2014,6100,665,1,1,0,0
5,1,3/31/2014,7135,748,1,1,0,0
5,7,3/30/2014,0,0,0,0,0,0
5,6,3/29/2014,1747,217,1,0,0,0
5,5,3/28/2014,3575,460,1,0,0,0
5,4,3/27/2014,3488,453,1,0,0,0
5,3,3/26/2014,3622,562,1,0,0,0
5,2,3/25/2014,3535,456,1,0,0,0
5,1,3/24/2014,3378,444,1,0,0,0
5,7,3/23/2014,0,0,0,0,0,0
5,6,3/22/2014,1740,222,1,0,0,0
5,5,3/21/2014,4550,549,1,1,0,0
5,4,3/20/2014,4478,502,1,1,0,0
5,3,3/19/2014,5031,615,1,1,0,0
5,2,3/18/2014,5682,629,1,1,0,0
5,1,3/17/2014,7702,777,1,1,0,0
5,7,3/16/2014,0,0,0,0,0,0
5,6,3/15/2014,1895,214,1,0,0,0
5,5,3/14/2014,3982,512,1,0,0,0
5,4,3/13/2014,3728,463,1,0,0,0
5,3,3/12/2014,4031,578,1,0,0,0
5,2,3/11/2014,3643,512,1,0,0,0
5,1,3/10/2014,3629,499,1,0,0,0
5,7,3/9/2014,0,0,0,0,0,0
5,6,3/8/2014,1991,211,1,0,0,0
5,5,3/7/2014,4804,590,1,1,0,0
5,4,3/6/2014,4805,564,1,1,0,0
5,3,3/5/2014,6208,746,1,1,0,0
5,2,3/4/2014,5423,621,1,1,0,0
5,1,3/3/2014,7607,768,1,1,0,0
5,7,3/2/2014,0,0,0,0,0,0
5,6,3/1/2014,2170,256,1,0,0,0
5,5,2/28/2014,4602,537,1,0,0,1
5,4,2/27/2014,3176,460,1,0,0,1
5,3,2/26/2014,3568,548,1,0,0,1
5,2,2/25/2014,3407,458,1,0,0,1
5,1,2/24/2014,3558,480,1,0,0,1
5,7,2/23/2014,0,0,0,0,0,0
5,6,2/22/2014,1975,235,1,0,0,0
5,5,2/21/2014,4389,512,1,1,0,1
5,4,2/20/2014,5365,592,1,1,0,1
5,3,2/19/2014,5307,603,1,1,0,1
5,2,2/18/2014,5368,591,1,1,0,1
5,1,2/17/2014,7170,728,1,1,0,1
5,7,2/16/2014,0,0,0,0,0,0
5,6,2/15/2014,2165,219,1,0,0,0
5,5,2/14/2014,4431,552,1,0,0,0
5,4,2/13/2014,3823,488,1,0,0,0
5,3,2/12/2014,4475,604,1,0,0,0
5,2,2/11/2014,3649,505,1,0,0,0
5,1,2/10/2014,4108,541,1,0,0,0
5,7,2/9/2014,0,0,0,0,0,0
5,6,2/8/2014,1910,223,1,0,0,0
5,5,2/7/2014,5492,594,1,1,0,0
5,4,2/6/2014,5266,567,1,1,0,0
5,3,2/5/2014,6486,700,1,1,0,0
5,2,2/4/2014,6979,680,1,1,0,0
5,1,2/3/2014,8696,799,1,1,0,0
5,7,2/2/2014,0,0,0,0,0,0
5,6,2/1/2014,2138,236,1,0,0,0
5,5,1/31/2014,4982,581,1,0,0,0
5,4,1/30/2014,3802,485,1,0,0,0
5,3,1/29/2014,4409,558,1,0,0,0
5,2,1/28/2014,3508,464,1,0,0,0
5,1,1/27/2014,3412,453,1,0,0,0
5,7,1/26/2014,0,0,0,0,0,0
5,6,1/25/2014,1662,188,1,0,0,0
5,5,1/24/2014,4752,531,1,1,0,0
5,4,1/23/2014,4647,521,1,1,0,0
5,3,1/22/2014,5042,584,1,1,0,0
5,2,1/21/2014,5371,568,1,1,0,0
5,1,1/20/2014,7716,705,1,1,0,0
5,7,1/19/2014,0,0,0,0,0,0
5,6,1/18/2014,1940,222,1,0,0,0
5,5,1/17/2014,4169,520,1,0,0,0
5,4,1/16/2014,3411,464,1,0,0,0
5,3,1/15/2014,3837,538,1,0,0,0
5,2,1/14/2014,3473,463,1,0,0,0
5,1,1/13/2014,3652,511,1,0,0,0
5,7,1/12/2014,0,0,0,0,0,0
5,6,1/11/2014,2035,240,1,0,0,0
5,5,1/10/2014,5008,582,1,1,0,0
5,4,1/9/2014,4753,545,1,1,0,0
5,3,1/8/2014,5966,732,1,1,0,0
5,2,1/7/2014,6280,660,1,1,0,0
5,1,1/6/2014,8310,811,1,1,0,0
5,7,1/5/2014,0,0,0,0,0,0
5,6,1/4/2014,1711,196,1,0,0,0
5,5,1/3/2014,4414,557,1,0,0,1
5,4,1/2/2014,4077,550,1,0,0,1
5,3,1/1/2014,0,0,0,0,a,1
5,2,12/31/2013,2009,241,1,0,0,1
5,1,12/30/2013,6681,738,1,0,0,1
5,7,12/29/2013,0,0,0,0,0,0
5,6,12/28/2013,2303,266,1,0,0,0
5,5,12/27/2013,5516,655,1,0,0,1
5,4,12/26/2013,0,0,0,0,c,1
5,3,12/25/2013,0,0,0,0,c,1
5,2,12/24/2013,3091,319,1,0,0,1
5,1,12/23/2013,10877,1081,1,0,0,1
5,7,12/22/2013,0,0,0,0,0,0
5,6,12/21/2013,3995,351,1,0,0,0
5,5,12/20/2013,8129,782,1,1,0,0
5,4,12/19/2013,8331,818,1,1,0,0
5,3,12/18/2013,9315,881,1,1,0,0
5,2,12/17/2013,9413,812,1,1,0,0
5,1,12/16/2013,11692,968,1,1,0,0
5,7,12/15/2013,0,0,0,0,0,0
5,6,12/14/2013,2014,225,1,0,0,0
5,5,12/13/2013,5021,573,1,0,0,0
5,4,12/12/2013,5048,571,1,0,0,0
5,3,12/11/2013,5517,637,1,0,0,0
5,2,12/10/2013,4973,574,1,0,0,0
5,1,12/9/2013,3879,477,1,0,0,0
5,7,12/8/2013,0,0,0,0,0,0
5,6,12/7/2013,2228,276,1,0,0,0
5,5,12/6/2013,5011,575,1,1,0,0
5,4,12/5/2013,7765,753,1,1,0,0
5,3,12/4/2013,7284,728,1,1,0,0
5,2,12/3/2013,7663,744,1,1,0,0
5,1,12/2/2013,9761,878,1,1,0,0
5,7,12/1/2013,0,0,0,0,0,0
5,6,11/30/2013,2704,260,1,0,0,0
5,5,11/29/2013,6158,630,1,0,0,0
5,4,11/28/2013,4676,542,1,0,0,0
5,3,11/27/2013,5128,655,1,0,0,0
5,2,11/26/2013,4597,531,1,0,0,0
5,1,11/25/2013,4597,569,1,0,0,0
5,7,11/24/2013,0,0,0,0,0,0
5,6,11/23/2013,2075,245,1,0,0,0
5,5,11/22/2013,6198,643,1,1,0,0
5,4,11/21/2013,6641,713,1,1,0,0
5,3,11/20/2013,0,0,0,1,a,0
5,2,11/19/2013,7632,752,1,1,0,0
5,1,11/18/2013,8022,759,1,1,0,0
5,7,11/17/2013,0,0,0,0,0,0
5,6,11/16/2013,1925,233,1,0,0,0
5,5,11/15/2013,4613,539,1,0,0,0
5,4,11/14/2013,4086,521,1,0,0,0
5,3,11/13/2013,4319,576,1,0,0,0
5,2,11/12/2013,3920,506,1,0,0,0
5,1,11/11/2013,3866,523,1,0,0,0
5,7,11/10/2013,0,0,0,0,0,0
5,6,11/9/2013,1974,217,1,0,0,0
5,5,11/8/2013,4725,544,1,1,0,0
5,4,11/7/2013,4987,564,1,1,0,0
5,3,11/6/2013,6200,709,1,1,0,0
5,2,11/5/2013,6228,667,1,1,0,0
5,1,11/4/2013,7030,744,1,1,0,0
5,7,11/3/2013,0,0,0,0,0,0
5,6,11/2/2013,2190,231,1,0,0,0
5,5,11/1/2013,5076,648,1,0,0,1
5,4,10/31/2013,0,0,0,0,a,1
5,3,10/30/2013,5850,743,1,0,0,1
5,2,10/29/2013,3909,493,1,0,0,1
5,1,10/28/2013,3578,504,1,0,0,1
5,7,10/27/2013,0,0,0,0,0,0
5,6,10/26/2013,1700,211,1,0,0,0
5,5,10/25/2013,5347,581,1,1,0,1
5,4,10/24/2013,5049,566,1,1,0,1
5,3,10/23/2013,6517,752,1,1,0,1
5,2,10/22/2013,5174,581,1,1,0,1
5,1,10/21/2013,7690,753,1,1,0,1
5,7,10/20/2013,0,0,0,0,0,0
5,6,10/19/2013,1938,202,1,0,0,0
5,5,10/18/2013,3867,512,1,0,0,0
5,4,10/17/2013,3721,511,1,0,0,0
5,3,10/16/2013,4415,625,1,0,0,0
5,2,10/15/2013,3450,474,1,0,0,0
5,1,10/14/2013,4199,548,1,0,0,0
5,7,10/13/2013,0,0,0,0,0,0
5,6,10/12/2013,1963,217,1,0,0,0
5,5,10/11/2013,5421,597,1,1,0,0
5,4,10/10/2013,4985,545,1,1,0,0
5,3,10/9/2013,6063,688,1,1,0,0
5,2,10/8/2013,5697,636,1,1,0,0
5,1,10/7/2013,8319,808,1,1,0,0
5,7,10/6/2013,0,0,0,0,0,0
5,6,10/5/2013,2041,223,1,0,0,0
5,5,10/4/2013,5108,634,1,0,0,0
5,4,10/3/2013,0,0,0,0,a,0
5,3,10/2/2013,5118,668,1,0,0,0
5,2,10/1/2013,4686,610,1,0,0,0
5,1,9/30/2013,4367,581,1,0,0,0
5,7,9/29/2013,0,0,0,0,0,0
5,6,9/28/2013,2171,231,1,0,0,0
5,5,9/27/2013,5139,598,1,1,0,0
5,4,9/26/2013,4566,507,1,1,0,0
5,3,9/25/2013,5371,653,1,1,0,0
5,2,9/24/2013,5489,596,1,1,0,0
5,1,9/23/2013,7486,743,1,1,0,0
5,7,9/22/2013,0,0,0,0,0,0
5,6,9/21/2013,1725,217,1,0,0,0
5,5,9/20/2013,4024,512,1,0,0,0
5,4,9/19/2013,3457,470,1,0,0,0
5,3,9/18/2013,3753,537,1,0,0,0
5,2,9/17/2013,3846,528,1,0,0,0
5,1,9/16/2013,3940,529,1,0,0,0
5,7,9/15/2013,0,0,0,0,0,0
5,6,9/14/2013,2001,217,1,0,0,0
5,5,9/13/2013,5274,640,1,1,0,0
5,4,9/12/2013,5298,600,1,1,0,0
5,3,9/11/2013,5958,705,1,1,0,0
5,2,9/10/2013,6222,631,1,1,0,0
5,1,9/9/2013,7378,739,1,1,0,0
5,7,9/8/2013,0,0,0,0,0,0
5,6,9/7/2013,1893,228,1,0,0,0
5,5,9/6/2013,4242,537,1,0,0,0
5,4,9/5/2013,3830,516,1,0,0,0
5,3,9/4/2013,3996,589,1,0,0,0
5,2,9/3/2013,4314,557,1,0,0,0
5,1,9/2/2013,4598,568,1,0,0,0
5,7,9/1/2013,0,0,0,0,0,0
5,6,8/31/2013,2424,258,1,0,0,0
5,5,8/30/2013,6413,678,1,1,0,0
5,4,8/29/2013,5720,637,1,1,0,0
5,3,8/28/2013,5919,682,1,1,0,0
5,2,8/27/2013,6045,646,1,1,0,0
5,1,8/26/2013,7457,735,1,1,0,0
5,7,8/25/2013,0,0,0,0,0,0
5,6,8/24/2013,1832,224,1,0,0,0
5,5,8/23/2013,3879,513,1,0,0,1
5,4,8/22/2013,3534,485,1,0,0,1
5,3,8/21/2013,4434,619,1,0,0,1
5,2,8/20/2013,3825,537,1,0,0,1
5,1,8/19/2013,4225,527,1,0,0,1
5,7,8/18/2013,0,0,0,0,0,0
5,6,8/17/2013,1676,214,1,0,0,0
5,5,8/16/2013,5113,590,1,1,0,1
5,4,8/15/2013,5030,539,1,1,0,1
5,3,8/14/2013,6352,736,1,1,0,1
5,2,8/13/2013,6858,678,1,1,0,1
5,1,8/12/2013,7706,780,1,1,0,1
5,7,8/11/2013,0,0,0,0,0,0
5,6,8/10/2013,2005,244,1,0,0,0
5,5,8/9/2013,3932,470,1,0,0,1
5,4,8/8/2013,3869,509,1,0,0,1
5,3,8/7/2013,5198,645,1,0,0,1
5,2,8/6/2013,4649,508,1,0,0,1
5,1,8/5/2013,4816,583,1,0,0,1
5,7,8/4/2013,0,0,0,0,0,0
5,6,8/3/2013,1778,250,1,0,0,0
5,5,8/2/2013,4907,589,1,1,0,1
5,4,8/1/2013,6373,689,1,1,0,1
5,3,7/31/2013,8061,788,1,1,0,1
5,2,7/30/2013,7217,695,1,1,0,1
5,1,7/29/2013,8701,788,1,1,0,1
5,7,7/28/2013,0,0,0,0,0,0
5,6,7/27/2013,2321,263,1,0,0,0
5,5,7/26/2013,4432,509,1,0,0,1
5,4,7/25/2013,4616,550,1,0,0,1
5,3,7/24/2013,4865,621,1,0,0,1
5,2,7/23/2013,4533,510,1,0,0,1
5,1,7/22/2013,4704,582,1,0,0,1
5,7,7/21/2013,0,0,0,0,0,0
5,6,7/20/2013,2231,253,1,0,0,0
5,5,7/19/2013,6197,650,1,1,0,1
5,4,7/18/2013,6316,633,1,1,0,1
5,3,7/17/2013,7126,735,1,1,0,1
5,2,7/16/2013,6027,670,1,1,0,1
5,1,7/15/2013,9299,847,1,1,0,1
5,7,7/14/2013,0,0,0,0,0,0
5,6,7/13/2013,2451,265,1,0,0,0
5,5,7/12/2013,4885,581,1,0,0,0
5,4,7/11/2013,4935,605,1,0,0,0
5,3,7/10/2013,5038,662,1,0,0,0
5,2,7/9/2013,4758,592,1,0,0,0
5,1,7/8/2013,4896,604,1,0,0,0
5,7,7/7/2013,0,0,0,0,0,0
5,6,7/6/2013,1957,246,1,0,0,0
5,5,7/5/2013,7054,708,1,1,0,0
5,4,7/4/2013,6473,679,1,1,0,0
5,3,7/3/2013,7100,802,1,1,0,0
5,2,7/2/2013,6652,678,1,1,0,0
5,1,7/1/2013,9047,845,1,1,0,0
5,7,6/30/2013,0,0,0,0,0,0
5,6,6/29/2013,2460,281,1,0,0,0
5,5,6/28/2013,5303,625,1,0,0,0
5,4,6/27/2013,4646,571,1,0,0,0
5,3,6/26/2013,4511,583,1,0,0,0
5,2,6/25/2013,3476,443,1,0,0,0
5,1,6/24/2013,4517,588,1,0,0,0
5,7,6/23/2013,0,0,0,0,0,0
5,6,6/22/2013,2250,253,1,0,0,0
5,5,6/21/2013,6029,653,1,1,0,0
5,4,6/20/2013,5315,563,1,1,0,0
5,3,6/19/2013,5594,663,1,1,0,0
5,2,6/18/2013,5853,650,1,1,0,0
5,1,6/17/2013,8126,784,1,1,0,0
5,7,6/16/2013,0,0,0,0,0,0
5,6,6/15/2013,1970,219,1,0,0,0
5,5,6/14/2013,4487,587,1,0,0,0
5,4,6/13/2013,4066,519,1,0,0,0
5,3,6/12/2013,4230,617,1,0,0,0
5,2,6/11/2013,4368,544,1,0,0,0
5,1,6/10/2013,4745,583,1,0,0,0
5,7,6/9/2013,0,0,0,0,0,0
5,6,6/8/2013,2163,260,1,0,0,0
5,5,6/7/2013,5056,632,1,1,0,0
5,4,6/6/2013,5235,579,1,1,0,0
5,3,6/5/2013,5349,682,1,1,0,0
5,2,6/4/2013,3374,422,1,1,0,0
5,1,6/3/2013,0,0,0,1,0,0
5,7,6/2/2013,0,0,0,0,0,0
5,6,6/1/2013,2157,259,1,0,0,0
5,5,5/31/2013,6082,679,1,1,0,0
5,4,5/30/2013,5065,576,1,1,a,0
5,3,5/29/2013,5334,655,1,1,0,0
5,2,5/28/2013,5725,651,1,1,0,0
5,1,5/27/2013,6746,707,1,1,0,0
5,7,5/26/2013,0,0,0,0,0,0
5,6,5/25/2013,1668,209,1,0,0,0
5,5,5/24/2013,3830,501,1,0,0,0
5,4,5/23/2013,3930,507,1,0,0,0
5,3,5/22/2013,4381,544,1,0,0,1
5,2,5/21/2013,4495,573,1,0,0,1
5,1,5/20/2013,0,0,0,0,a,1
5,7,5/19/2013,0,0,0,0,0,0
5,6,5/18/2013,1939,237,1,0,0,0
5,5,5/17/2013,5354,612,1,1,0,0
5,4,5/16/2013,4790,598,1,1,0,0
5,3,5/15/2013,5443,662,1,1,0,0
5,2,5/14/2013,5587,624,1,1,0,0
5,1,5/13/2013,6862,752,1,1,0,0
5,7,5/12/2013,0,0,0,0,0,0
5,6,5/11/2013,1788,234,1,0,0,0
5,5,5/10/2013,4937,595,1,0,0,1
5,4,5/9/2013,0,0,0,0,a,0
5,3,5/8/2013,4680,647,1,0,0,0
5,2,5/7/2013,3961,507,1,0,0,0
5,1,5/6/2013,3895,558,1,0,0,0
5,7,5/5/2013,0,0,0,0,0,0
5,6,5/4/2013,1922,231,1,0,0,0
5,5,5/3/2013,5531,631,1,1,0,0
5,4,5/2/2013,6347,715,1,1,0,0
5,3,5/1/2013,0,0,0,1,a,0
5,2,4/30/2013,6387,744,1,1,0,0
5,1,4/29/2013,6967,732,1,1,0,0
5,7,4/28/2013,0,0,0,0,0,0
5,6,4/27/2013,1428,180,1,0,0,0
5,5,4/26/2013,4228,534,1,1,0,0
5,4,4/25/2013,4775,569,1,1,0,0
5,3,4/24/2013,5076,708,1,1,0,0
5,2,4/23/2013,4859,576,1,1,0,0
5,1,4/22/2013,6458,671,1,1,0,0
5,7,4/21/2013,0,0,0,0,0,0
5,6,4/20/2013,2152,244,1,0,0,0
5,5,4/19/2013,3596,493,1,0,0,0
5,4,4/18/2013,3280,435,1,0,0,0
5,3,4/17/2013,3636,539,1,0,0,0
5,2,4/16/2013,3367,494,1,0,0,0
5,1,4/15/2013,3344,511,1,0,0,0
5,7,4/14/2013,0,0,0,0,0,0
5,6,4/13/2013,1515,215,1,0,0,0
5,5,4/12/2013,4767,555,1,1,0,0
5,4,4/11/2013,4509,517,1,1,0,0
5,3,4/10/2013,5698,689,1,1,0,0
5,2,4/9/2013,5204,580,1,1,0,0
5,1,4/8/2013,6817,695,1,1,0,0
5,7,4/7/2013,0,0,0,0,0,0
5,6,4/6/2013,1571,207,1,0,0,0
5,5,4/5/2013,3949,519,1,0,0,1
5,4,4/4/2013,3875,496,1,0,0,1
5,3,4/3/2013,4247,597,1,0,0,1
5,2,4/2/2013,4436,620,1,0,0,1
5,1,4/1/2013,0,0,0,0,b,1
5,7,3/31/2013,0,0,0,0,0,0
5,6,3/30/2013,2916,359,1,0,0,0
5,5,3/29/2013,0,0,0,1,b,1
5,4,3/28/2013,7945,816,1,1,0,0
5,3,3/27/2013,6477,717,1,1,0,0
5,2,3/26/2013,6086,612,1,1,0,0
5,1,3/25/2013,7563,750,1,1,0,0
5,7,3/24/2013,0,0,0,0,0,0
5,6,3/23/2013,2153,239,1,0,0,0
5,5,3/22/2013,4862,552,1,1,0,0
5,4,3/21/2013,5027,550,1,1,0,0
5,3,3/20/2013,6085,689,1,1,0,0
5,2,3/19/2013,4930,571,1,1,0,0
5,1,3/18/2013,7297,755,1,1,0,0
5,7,3/17/2013,0,0,0,0,0,0
5,6,3/16/2013,1717,206,1,0,0,0
5,5,3/15/2013,3839,481,1,0,0,0
5,4,3/14/2013,3488,485,1,0,0,0
5,3,3/13/2013,3486,501,1,0,0,0
5,2,3/12/2013,2809,403,1,0,0,0
5,1,3/11/2013,3343,458,1,0,0,0
5,7,3/10/2013,0,0,0,0,0,0
5,6,3/9/2013,1558,190,1,0,0,0
5,5,3/8/2013,4744,576,1,1,0,0
5,4,3/7/2013,4430,533,1,1,0,0
